refLocal;idVehiculo
1704470;56356
1707440;56367
1708479;56372
1708671;56372
1734218;56476
1704471;56356
1734221;56476
1734222;56476
1710402;56380
1710403;56380
1710405;56380
1710406;56380
1705315;56361
1705234;56361
1707896;56369
1707933;56369
1710166;56380
1706881;56365
1711364;56385
1705233;56361
1705376;56361
1705377;56361
1707930;56369
1707932;56369
1711750;56385
1712658;56384
1712779;56391
1703048;56349
1703049;56349
1712885;56391
1712748;56384
1703126;56349
1703128;56349
1711727;56385
1711740;56385
1712533;56384
1712749;56384
1705948;56363
1709159;56373
1709160;56373
1709162;56373
1709163;56373
1711304;56385
1716202;56406
1716433;56406
1716691;56409
1718506;56416
1716739;56409
1716071;56406
1716072;56406
1716204;56406
1717364;56410
1717365;56410
1717426;56410
1717427;56410
1718633;56416
1717982;56413
1718077;56413
1718135;56413
1718139;56413
1729026;56457
1712823;56391
1713312;56393
1713390;56393
1713393;56393
1713394;56393
1713447;56393
1713472;56393
1704642;56357
1715173;56401
1704596;56357
1714371;56398
1714467;56398
1714468;56398
1715020;56401
1715205;56401
1715206;56401
1722273;56430
1722298;56430
1731114;56465
1731127;56465
1731221;56465
1732258;56390
1732436;56390
1719862;56422
1719900;56422
1719901;56422
1719904;56422
1730146;56461
1730443;56462
1731109;56465
1731115;56465
1731116;56465
1731123;56465
1731126;56465
1731188;56465
1712865;56391
1712884;56391
1712978;56391
1712982;56391
1737938;56494
1739830;56493
1739832;56493
1739833;56493
1737838;56494
1738418;56495
1738499;56495
1741006;56507
1741145;56505
1722962;56434
1722996;56434
1722997;56434
1723078;56434
1723102;56434
1723130;56434
1723164;56434
1734265;56478
1734367;56478
1739496;56500
1739587;56500
1739588;56500
1739618;56500
1726480;56448
1726481;56448
1726482;56448
1727317;56451
1727340;56451
1734371;56478
1734468;56478
1726476;56448
1726565;56448
1726592;56448
1727242;56451
1742261;56511
1742262;56511
1743224;56514
1725690;56445
1743071;56514
1743073;56514
1743075;56514
1746009;56526
1725661;56445
1722083;56429
1722476;56431
1722544;56431
1722545;56431
1722624;56431
1722674;56431
1725753;56445
1745780;56526
1745881;56526
1745915;56526
1745916;56526
1745880;56526
1745883;56526
1746042;56527
1746074;56527
1746075;56527
1747049;56134
1747627;55455
1747710;55478
1757399;56600
1757907;56600
1756157;56599
1756158;56599
1756295;56599
1757723;56605
1757729;56600
1757949;56600
1759069;56605
1759111;56605
1759112;56605
1759287;56607
1754641;56578
1755277;56578
1755278;56578
1755280;56578
1756124;56599
1752826;56570
1752864;56570
1752865;56570
1760456;56586
1760550;56586
1759926;56583
1760540;56586
1760541;56586
1760542;56586
1754254;56574
1759922;56583
1759925;56583
1759942;56583
1760446;56586
1752946;56569
1753229;56569
1753316;56569
1754148;56574
1754855;56576
1754857;56576
1754858;56576
1754495;56580
1761069;56561
1760985;56561
1760992;56561
1754719;56576
1754854;56576
1760943;56561
1760961;56561
1761095;56561
1755504;56580
1755505;56580
1755572;56580
1755573;56580
1755580;56580
1755594;56580
1755595;56580
1755655;56580
1755656;56580
1757468;56601
1758264;56601
1761417;56560
1761392;56560
1761400;56560
1761406;56560
1761565;56560
1761566;56560
1761568;56560
1761505;56560
1750007;56543
1749029;56540
1749976;56543
1750033;56543
1750082;56543
1761388;56560
1750716;56541
1750717;56541
1750555;56541
1750659;56541
1750660;56541
1750683;56541
1762596;56559
1762597;56559
1762599;56559
1762600;56559
1762627;56557
1785576;56755
1762676;56557
1762677;56557
1762749;56557
1763128;56546
1763162;56546
1763584;56582
1753584;56571
1764237;56563
1764310;56563
1750868;56551
1750935;56551
1751201;56551
1750867;56551
1751264;56551
1751275;56551
1754105;56573
1752398;56548
1750892;56548
1750975;56548
1756114;56595
1787502;56758
1754119;56573
1756086;56595
1756410;56595
1752282;56548
1767087;56619
1749206;56542
1749268;56542
1749269;56542
1749336;56542
1767102;56619
1767245;56619
1767246;56619
1767535;56591
1768020;56632
1768021;56632
1748770;56536
1767282;56619
1767283;56619
1767775;56591
1767849;56632
1768500;56634
1748771;56536
1767829;56632
1768104;56633
1768310;56634
1768875;56615
1768313;56634
1768054;56633
1768261;56633
1768275;56634
1768615;56635
1768629;56635
1768649;56635
1748995;56537
1768723;56635
1769546;56646
1769592;56646
1767030;56631
1767031;56631
1767033;56631
1767034;56631
1769312;56650
1769417;56650
1769499;56650
1769500;56650
1769502;56650
1769503;56650
1770274;56612
1770275;56612
1770276;56612
1770272;56612
1765063;56625
1764866;56625
1765012;56625
1765034;56625
1765050;56625
1765053;56625
1770282;56651
1770461;56651
1770483;56651
1770484;56651
1770486;56651
1770487;56651
1787989;56768
1771663;56616
1771710;56616
1771756;56616
1788036;56768
1789304;56776
1771794;56643
1772015;56643
1772051;56654
1772203;56654
1791424;56737
1791427;56737
1791367;56737
1792975;56733
1792625;56782
1788526;56769
1788527;56769
1788529;56769
1788530;56769
1791320;56737
1791445;56737
1791470;56737
1791484;56737
1792775;56733
1792943;56733
1794775;56705
1794776;56705
1794779;56705
1794939;56705
1782138;56723
1782146;56723
1782342;56723
1782147;56723
1782218;56723
1782225;56723
1782227;56723
1782228;56723
1782263;56723
1782264;56723
1782279;56723
1782340;56723
1782377;56723
1782378;56723
1784344;56748
1781444;56720
1781445;56720
1781489;56720
1781490;56720
1784881;56751
1785082;56751
1785083;56751
1785084;56751
1785085;56751
1796939;56739
1797046;56739
1796646;56736
1796723;56736
1787435;56758
1796714;56736
1787504;56758
1785510;56755
1786322;56757
1787480;56758
1787545;56758
1787546;56758
1785140;56752
1785409;56755
1797058;-1100761226
1788240;56765
1788280;56765
1788281;56765
1788283;56765
1789237;56777
1789287;56777
1789508;56777
1783841;56746
1783641;56746
1783645;56746
1783745;56746
1783787;56746
1783788;56746
1789345;56776
1780724;56695
1789732;56776
1789767;56776
1789771;56776
1797789;56675
1797790;56675
1797792;56675
1789698;56776
1780725;56695
1780727;56695
1780728;56695
1783109;56742
1783370;56745
1783606;56745
1783609;56745
1799304;56795
1799569;56796
1799385;56796
1799139;56795
1799335;56795
1799375;56795
1799378;56795
1799379;56795
1799621;56796
1799622;56796
1800762;56801
1791782;56781
1791760;56781
1791750;56781
1791771;56781
1791824;56781
1791825;56781
1800763;56801
1824783;56904
1824784;56904
1792272;56741
1792323;56741
1792508;56741
1792509;56741
1804636;56832
1802876;-1899691412
1802882;-1947096767
1828879;56953
1804650;56832
1805696;56832
1828912;56953
1804649;56832
1809073;56704
1810140;56833
1809987;56811
1810047;-1854911780
1810059;-1830302742
1844938;56912
1844939;56912
1808507;56847
1808518;56847
1808591;56847
1810369;56833
1810370;56833
1810372;56833
1810373;56833
1810383;56813
1810622;56813
1810623;56813
1808582;56847
1810619;56813
1810620;56813
1804243;56829
1804365;56829
1828988;56953
1807242;56844
1829015;56953
1815486;56791
1807405;56844
1815487;56791
1815496;56791
1815969;56826
1815971;56826
1815973;56826
1816205;56826
1816207;56826
1816208;56826
1844983;56912
1806288;56837
1809424;56852
1809432;56852
1809555;56852
1816204;56826
1792026;56734
1792077;56734
1792262;56734
1792263;56734
1804788;56835
1804861;56835
1804863;56835
1804864;56835
1816725;56820
1816726;56820
1816728;56820
1816729;56820
1829082;56953
1829091;56953
1804776;56835
1804785;56835
1804787;56835
1804794;56835
1804860;56835
1806450;56840
1804784;56835
1805734;56835
1814370;56873
1814537;56873
488205;-1758161449
1818065;-1998773265
1807786;56842
1818620;-1900037848
651227;50036
1801809;56805
1801700;56805
1801720;56805
1801810;56805
1801812;56805
1801813;56805
1776424;56668
1776425;56668
1821092;56891
1820932;56891
1821022;56891
1776422;56668
1776052;56668
1776495;56668
1820868;56891
1821088;56891
1821089;56891
1821091;56891
1821445;56682
1751568;56552
1751555;56552
1751475;56552
1751483;56552
1751567;56552
1779929;56692
1808305;56846
1843387;57011
1822315;56309
1843452;57011
1843459;57011
1843489;57011
1843523;57011
1843524;57011
1841864;56822
1841984;56822
1841858;56822
1828492;56938
1828493;56938
1828589;56938
1828145;56943
1828224;56943
1828312;56943
1828336;56943
1828346;56943
1841945;56822
1841983;56822
1841987;56822
1828542;56938
1828565;56938
1829332;56921
1829333;56921
1829336;56921
1826062;56919
1826063;56919
1843441;57011
1843442;57011
1843445;57011
1833821;56674
1833822;56674
1833823;56674
1833885;56674
1833904;56674
1833905;56674
1833126;56915
1833318;56915
1833319;56915
1833820;56674
1833892;56674
1825383;56932
1830969;56918
1838108;56900
1844736;55760
1836554;56981
1838375;56855
1838443;56855
1838517;56855
1811029;56856
1811069;56856
1811162;56856
1811163;56856
1811165;56856
1838442;56855
1829350;56958
1829351;56958
1829386;56958
1829512;56958
1829579;56958
1829580;56958
1831611;56964
1831612;56964
1831613;56964
1834830;56975
1839385;56991
1834836;56976
1834894;56976
1834895;56976
1834898;56976
1835143;56976
1835144;56976
1839361;56991
1839366;56991
1839368;56991
1839369;56991
1839520;56991
1835048;56975
1835069;56975
1835070;56975
1835071;56975
1839443;56991
1835009;56975
1839360;56991
1839388;56991
1839446;56991
1839515;56991
1839555;56991
1822737;56928
1823729;56928
1823738;56928
1823739;56928
1823740;56928
1823741;56928
1823911;56928
1837706;56986
1837708;56986
1837873;56986
1839362;56991
1839363;56991
1839384;56991
1839448;56991
1839450;56991
1839451;56991
1839460;56991
1839461;56991
1837854;56986
1837856;56986
1837857;56986
1839552;56991
1839553;56991
1839556;56991
1831830;56964
1839855;56907
1839857;56907
1831614;56964
1831778;56964
1831779;56964
1831780;56964
1831783;56964
1839828;56907
1839844;56907
1839877;56907
1839884;56907
1839892;56907
1839931;56907
1839932;56907
1839940;56907
1839941;56907
1839942;56907
1839948;56907
1840009;56907
1840016;56907
1840032;56907
1840038;56907
1828897;56953
1829016;56953
1841799;57001
1828898;56953
1828909;56953
1828910;56953
1828911;56953
1829032;56953
1829061;56953
1829088;56953
1829089;56953
1829092;56953
1844104;57008
1844105;57008
1844410;57010
1844411;57010
1844412;57010
1844413;57010
1844427;57010
1813578;56869
1819098;56883
1843889;57008
1819100;56883
1813577;56869
1813789;56869
1819116;56883
1813459;56869
1813467;56869
1813849;56869
1813850;56869
1818955;56883
1819069;56883
1799964;56799
1800011;56799
1800040;56799
1813449;56869
1800118;56799
1829588;56916
1845277;57013
1841058;56995
1841059;56995
1891055;57038
1746472;56529
1746473;56529
1746378;56528
1822522;56929
1822534;56929
1824014;56929
1824015;56929
1824018;56929
1824025;56929
1824115;56929
1824116;56929
1746319;56528
1746322;56528
1822471;56929
1824146;56929
1746357;56528
1746377;56528
1891160;57038
1824151;56929
1840387;56993
1840577;56993
1824016;56929
1824017;56929
1840107;56992
1840109;56992
1840378;56993
1840578;56993
1846182;57017
1846309;57017
1846390;56901
1846342;57017
1840175;56992
1846277;57017
1846625;56901
1846383;57017
1817157;56879
1817234;56879
1817235;56879
1836045;56978
1805956;56838
1845779;57015
1845781;57015
1845886;57015
1845887;57015
1845651;57015
1845667;57015
1844309;57009
1847443;57018
1847440;57018
1847441;57018
1805044;56830
1847444;57018
1804961;56830
1847349;57018
1854605;57066
1854613;57066
1854614;57066
1887862;57206
1824836;56931
1824962;56931
1835724;56980
1847930;57021
1773772;56658
1835721;56980
1835722;56980
1836231;56980
1847854;57021
1848021;57021
1848022;57021
1836200;56980
1842098;57004
1840836;56994
1840837;56994
1848351;57023
1848352;57023
1848494;57023
1848495;57023
1848497;57023
1848498;57023
1848512;57023
1848392;57023
1848393;57023
1840879;56994
1848502;57023
1848609;57043
1849071;57044
1849070;57044
1840834;56994
1848598;57043
1848808;57043
1848980;57044
1850535;57050
1850536;57050
1850054;57048
1849833;57048
1849864;57048
1850663;57052
1850862;57053
1850695;57052
1850702;57052
1850957;57053
1850997;57053
1815722;56877
1850790;57052
1815959;56877
1815961;56877
1815962;56877
1851162;57054
1815958;56877
1850794;57052
1851031;57053
1851108;57054
1851262;57054
1851264;57054
1851265;57054
1838007;56987
1850581;57052
1851098;57054
1851165;57054
1837882;56987
1851520;57056
1851769;57057
1851812;57057
1851984;57057
1851838;57057
1852979;-1755007900
1852980;-1659485469
1852981;-1675095723
1852988;-1175749534
1852482;57060
1822073;56893
1852500;57060
1821928;56893
1822053;56893
1822074;56893
1822130;56893
1853082;57062
1853083;57062
1853084;57062
1853091;57062
1853063;57062
1853575;57063
1853542;57063
1853545;57063
1043169;53288
1854003;-1128287206
438520;50955
1854044;-1526055799
1854067;-1325964323
1857851;57080
1857852;57080
1857853;57080
1857893;57080
1857894;57080
1858039;57080
1857654;57078
1857810;57078
1857850;57080
1857911;57080
1857912;57080
1858079;57080
1858080;57080
1858040;57080
1858267;57082
1858412;57093
1858563;57093
1858564;57093
1858136;57082
1858137;57082
1858139;57082
1858352;57093
1858140;57082
1858169;57082
1858268;57082
1858544;57093
1863008;57112
1863006;57112
1863009;57112
1863152;57112
1863531;57115
1870347;56672
1875443;57168
1875485;57168
1875597;57168
1875602;57168
1875618;57168
1888647;57030
1888648;57030
1863532;57115
1863618;57115
1875445;57168
1875609;57168
1869859;57149
1869863;57149
1869934;57149
1875456;57168
1863930;55446
1875606;57168
1875622;57168
1866077;57142
1866007;57142
1888746;57030
1888752;57030
1866006;57142
1866160;57162
1866161;57162
1866283;57162
1875649;57091
1873964;57133
1871277;57143
1874116;57133
1874921;57137
1874939;57137
1875050;57137
1875153;57137
1875154;57137
1875879;57091
1871162;57143
1871081;57143
1875143;57137
1871150;57143
1871313;57143
1871317;57143
1875102;57137
1865656;57150
1875884;57089
1876111;57089
1865639;57150
1872698;57126
1872521;57126
1872621;57126
1869067;57154
1872756;57126
1868923;57154
1869054;57154
1872598;57126
1872754;57126
1891163;57038
1871053;57147
1870899;57147
1870901;57147
1870902;57147
1876138;57084
1866603;57166
1866822;57166
1876373;57084
1876374;57084
1866625;57166
1866655;57166
1866755;57166
1866757;57166
1866758;57166
1866832;57166
1876458;56701
1876461;56701
1876669;57170
1876851;57170
1865230;57121
1865231;57121
1870614;57145
1870765;57145
1876435;56701
1876438;56701
1876570;56701
1865197;57121
1865227;57121
1865228;57121
1870833;57145
1877810;57026
1877811;57026
1877813;57026
1877814;57026
1871909;57140
1865264;57122
1865392;57122
1874916;57136
1874917;57136
1864140;57122
1864142;57122
1864143;57122
1864197;57122
1874681;57136
1874755;57136
1874868;57136
1874869;57136
1874913;57136
1874914;57136
1872441;57128
1874673;57135
1865361;57122
1874485;57135
1874486;57135
1874487;57135
1874488;57135
1874574;57135
1874576;57135
1874606;57135
1874409;57134
1874327;57134
1872423;57128
1872514;57128
1874294;57134
1871346;57138
1871348;57138
1868151;57163
1871588;57138
1871589;57138
1873773;57132
1868160;57163
1868251;57163
1868292;57163
1868337;57163
1871388;57138
1873746;57132
1873800;57132
1864965;57120
1864103;57120
1864104;57120
1864804;57120
1864881;57120
1864950;57120
1864988;57120
1866930;57165
1867073;57165
1868620;57155
1868621;57155
1868622;57155
1873589;57131
1866859;57165
1868768;57155
1873507;57131
1873711;57131
1868785;57155
1868786;57155
1878240;57173
1878254;57173
1878287;57173
1878288;57173
1878322;57173
1878669;57174
1868619;57155
1878285;57173
1878286;57173
1878402;57173
1878403;57173
1878405;57173
1878406;57173
1878745;57174
1878993;57175
1878996;57175
1878727;57174
1878902;57174
1878905;57174
1878906;57174
1878932;57175
1878936;57175
1878960;57175
1878963;57175
1879080;57175
1879114;57175
1879128;57175
1864767;57124
1869772;57151
1881724;57037
1881713;57037
1881715;57037
1881754;57037
1873252;57130
1869585;57151
1869587;57151
1869686;57151
1869692;57151
1869773;57151
1869774;57151
1881583;57037
1881597;57037
1881616;57037
1873249;57130
1873441;57130
1873250;57130
1873251;57130
1873304;57130
1873403;57130
1881859;57086
1882025;57086
1882026;57086
1873091;57129
1873130;57129
1869315;57152
1869327;57152
1869335;57152
1869337;57152
1869362;57152
1869399;57152
1869445;57152
1869542;57152
1873001;57129
1873075;57129
1873085;57129
1873131;57129
1873132;57129
1873133;57129
1873233;57129
1873234;57129
1873236;57129
1873237;57129
1869444;57152
1869464;57152
1880357;57179
1864581;57124
1869526;57152
1882521;57186
1882713;57186
1882794;57186
1883036;57186
1794524;56786
1794688;56786
1794523;56786
1794733;56786
1759760;56609
1794682;56786
1794709;56786
1832823;56966
1832824;56966
1880014;57180
1880015;57180
1892651;57218
1892652;57218
1892663;57218
1880112;57180
1880113;57180
1884168;-1573133558
1884182;-1554825940
1884195;-1261801428
1884199;-1246790240
1743939;56518
1811903;56858
1811904;56858
1834554;56974
1834555;56974
